지점,지점명,일시,일조(hr),일사(MJ/m2)
138,포항,2021-02-25 12:00,0,1.1
138,포항,2021-02-25 13:00,0,0.85
138,포항,2021-02-25 14:00,0,0.68
138,포항,2021-02-25 15:00,0,0.46
138,포항,2021-02-25 16:00,0,0.39
138,포항,2021-02-25 17:00,0,0.35
138,포항,2021-02-25 18:00,0,0.05
138,포항,2021-02-25 19:00,0,0
138,포항,2021-02-26 7:00,0,0
138,포항,2021-02-26 8:00,0,0
138,포항,2021-02-26 9:00,0,0.2
138,포항,2021-02-26 10:00,0.3,0.89
138,포항,2021-02-26 11:00,1,1.99
138,포항,2021-02-26 12:00,0.4,1.29
138,포항,2021-02-26 13:00,0.8,1.84
138,포항,2021-02-26 14:00,1,1.95
138,포항,2021-02-26 15:00,1,2.04
138,포항,2021-02-26 16:00,1,1.34
138,포항,2021-02-26 17:00,0.4,0.64
138,포항,2021-02-26 18:00,0.1,0.21
138,포항,2021-02-26 19:00,0,0
138,포항,2021-02-27 7:00,0,0
138,포항,2021-02-27 8:00,0,0.03
138,포항,2021-02-27 9:00,0,0.13
138,포항,2021-02-27 10:00,0,0.2
138,포항,2021-02-27 11:00,0,0.2
138,포항,2021-02-27 12:00,0,0.32
138,포항,2021-02-27 13:00,0,0.46
138,포항,2021-02-27 14:00,0,0.61
138,포항,2021-02-27 15:00,0,0.62
138,포항,2021-02-27 16:00,0,0.46
138,포항,2021-02-27 17:00,0,0.23
138,포항,2021-02-27 18:00,0.1,0.12
138,포항,2021-02-27 19:00,0,0
138,포항,2021-02-28 7:00,0,0
138,포항,2021-02-28 8:00,0.5,0.21
138,포항,2021-02-28 9:00,0,0.35
138,포항,2021-02-28 10:00,0,0.79
138,포항,2021-02-28 11:00,0.1,0.96
138,포항,2021-02-28 12:00,0.8,1.95
138,포항,2021-02-28 13:00,0.3,1.49
138,포항,2021-02-28 14:00,0.9,2.1
138,포항,2021-02-28 15:00,0.7,1.62
138,포항,2021-02-28 16:00,0,0.65
138,포항,2021-02-28 17:00,0,0.39
138,포항,2021-02-28 18:00,0,0.11
138,포항,2021-02-28 19:00,0,0
138,포항,2021-03-01 7:00,0,0
138,포항,2021-03-01 8:00,0,0.04
138,포항,2021-03-01 9:00,0,0.16
138,포항,2021-03-01 10:00,0,0.16
138,포항,2021-03-01 11:00,0,0.31
138,포항,2021-03-01 12:00,0,0.29
138,포항,2021-03-01 13:00,0,0.33
138,포항,2021-03-01 14:00,0,0.21
138,포항,2021-03-01 15:00,0,0.07
138,포항,2021-03-01 16:00,0,0.08
138,포항,2021-03-01 17:00,0,0.03
138,포항,2021-03-01 18:00,0,0.01
138,포항,2021-03-01 19:00,0,0
138,포항,2021-03-02 7:00,0,0
138,포항,2021-03-02 8:00,0,0.07
138,포항,2021-03-02 9:00,0,0.21
138,포항,2021-03-02 10:00,0,0.33
138,포항,2021-03-02 11:00,0,0.95
138,포항,2021-03-02 12:00,0,1.39
138,포항,2021-03-02 13:00,0,1.43
138,포항,2021-03-02 14:00,0,0.6
138,포항,2021-03-02 15:00,0,0.5
138,포항,2021-03-02 16:00,0.1,0.81
138,포항,2021-03-02 17:00,0,0.39
138,포항,2021-03-02 18:00,0.2,0.22
138,포항,2021-03-02 19:00,0,0.01
138,포항,2021-03-03 7:00,0,0
138,포항,2021-03-03 8:00,0.5,0.23
138,포항,2021-03-03 9:00,1,1.01
138,포항,2021-03-03 10:00,1,1.73
138,포항,2021-03-03 11:00,0.9,1.42
138,포항,2021-03-03 12:00,0.9,2.15
138,포항,2021-03-03 13:00,0.5,1.38
138,포항,2021-03-03 14:00,0.8,1.55
138,포항,2021-03-03 15:00,0.8,1.57
138,포항,2021-03-03 16:00,0.2,0.84
138,포항,2021-03-03 17:00,0,0.36
138,포항,2021-03-03 18:00,0,0.18
138,포항,2021-03-03 19:00,0,0
138,포항,2021-03-04 7:00,0,0
138,포항,2021-03-04 8:00,0.1,0.26
138,포항,2021-03-04 9:00,0.4,0.68
138,포항,2021-03-04 10:00,0,0.94
138,포항,2021-03-04 11:00,0,1.3
138,포항,2021-03-04 12:00,0.3,1.55
138,포항,2021-03-04 13:00,0.7,1.68
138,포항,2021-03-04 14:00,0.1,1.19
138,포항,2021-03-04 15:00,0.1,1.25
138,포항,2021-03-04 16:00,0.4,1
138,포항,2021-03-04 17:00,0,0.37
138,포항,2021-03-04 18:00,0,0.08
138,포항,2021-03-04 19:00,0,0
138,포항,2021-03-05 7:00,0,0
138,포항,2021-03-05 8:00,0,0.03
138,포항,2021-03-05 9:00,0,0.3
138,포항,2021-03-05 10:00,0,0.48
138,포항,2021-03-05 11:00,0,0.74
138,포항,2021-03-05 12:00,0.4,1.79
138,포항,2021-03-05 13:00,1,2.77
138,포항,2021-03-05 14:00,1,2.45
138,포항,2021-03-05 15:00,1,2.29
138,포항,2021-03-05 16:00,1,1.7
138,포항,2021-03-05 17:00,1,1.01
138,포항,2021-03-05 18:00,0.9,0.33
138,포항,2021-03-05 19:00,0,0
138,포항,2021-03-06 7:00,0,0
138,포항,2021-03-06 8:00,0,0
138,포항,2021-03-06 9:00,0,0.06
138,포항,2021-03-06 10:00,0,0.14
138,포항,2021-03-06 11:00,0,0.25
138,포항,2021-03-06 12:00,0,0.41
138,포항,2021-03-06 13:00,0,0.49
138,포항,2021-03-06 14:00,0,0.47
138,포항,2021-03-06 15:00,0,0.35
138,포항,2021-03-06 16:00,0,0.27
138,포항,2021-03-06 17:00,0,0.12
138,포항,2021-03-06 18:00,0,0.03
138,포항,2021-03-06 19:00,0,0
138,포항,2021-03-07 7:00,0,0
138,포항,2021-03-07 8:00,0,0.04
138,포항,2021-03-07 9:00,0,0.17
138,포항,2021-03-07 10:00,0,0.41
138,포항,2021-03-07 11:00,0,0.41
138,포항,2021-03-07 12:00,0,0.62
138,포항,2021-03-07 13:00,0.1,1.25
138,포항,2021-03-07 14:00,0.3,1.63
138,포항,2021-03-07 15:00,0.4,1.55
138,포항,2021-03-07 16:00,0.8,1.18
138,포항,2021-03-07 17:00,0.2,0.66
138,포항,2021-03-07 18:00,0,0.26
138,포항,2021-03-07 19:00,0,0
138,포항,2021-03-08 7:00,0,0
138,포항,2021-03-08 8:00,0.7,0.32
138,포항,2021-03-08 9:00,1,1
138,포항,2021-03-08 10:00,1,1.73
138,포항,2021-03-08 11:00,1,2.35
138,포항,2021-03-08 12:00,1,2.78
138,포항,2021-03-08 13:00,1,2.96
138,포항,2021-03-08 14:00,1,2.82
138,포항,2021-03-08 15:00,1,2.24
138,포항,2021-03-08 16:00,1,1.97
138,포항,2021-03-08 17:00,0.9,1.09
138,포항,2021-03-08 18:00,0.9,0.42
138,포항,2021-03-08 19:00,0,0.01
138,포항,2021-03-09 7:00,0,0
138,포항,2021-03-09 8:00,0,0.2
138,포항,2021-03-09 9:00,0,0.56
138,포항,2021-03-09 10:00,0,0.94
138,포항,2021-03-09 11:00,0.4,1.46
138,포항,2021-03-09 12:00,1,2.31
138,포항,2021-03-09 13:00,1,2.54
138,포항,2021-03-09 14:00,1,2.07
138,포항,2021-03-09 15:00,1,2.09
138,포항,2021-03-09 16:00,1,1.55
138,포항,2021-03-09 17:00,1,1
138,포항,2021-03-09 18:00,0.2,0.27
138,포항,2021-03-09 19:00,0,0.01
138,포항,2021-03-10 7:00,0,0
138,포항,2021-03-10 8:00,0.2,0.16
138,포항,2021-03-10 9:00,0.6,0.59
138,포항,2021-03-10 10:00,0.3,0.73
138,포항,2021-03-10 11:00,0.1,0.98
138,포항,2021-03-10 12:00,1,2.98
138,포항,2021-03-10 13:00,0.9,2.4
138,포항,2021-03-10 14:00,1,2.83
138,포항,2021-03-10 15:00,1,2.42
138,포항,2021-03-10 16:00,1,1.86
138,포항,2021-03-10 17:00,1,1.16
138,포항,2021-03-10 18:00,1,0.42
138,포항,2021-03-10 19:00,0,0.01
138,포항,2021-03-11 7:00,0,0.01
138,포항,2021-03-11 8:00,0.4,0.34
138,포항,2021-03-11 9:00,0.3,0.72
138,포항,2021-03-11 10:00,1,1.58
138,포항,2021-03-11 11:00,1,2.33
138,포항,2021-03-11 12:00,1,2.77
138,포항,2021-03-11 13:00,1,2.47
138,포항,2021-03-11 14:00,1,2.51
138,포항,2021-03-11 15:00,1,2.4
138,포항,2021-03-11 16:00,1,1.86
138,포항,2021-03-11 17:00,1,1.19
138,포항,2021-03-11 18:00,0,0.25
138,포항,2021-03-11 19:00,0,0.01
138,포항,2021-03-12 7:00,0,0
138,포항,2021-03-12 8:00,0,0.04
138,포항,2021-03-12 9:00,0,0.12
138,포항,2021-03-12 10:00,0,0.21
138,포항,2021-03-12 11:00,0,0.32
138,포항,2021-03-12 12:00,0,0.19
138,포항,2021-03-12 13:00,0,0.19
138,포항,2021-03-12 14:00,0,0.18
138,포항,2021-03-12 15:00,0,0.41
138,포항,2021-03-12 16:00,0,0.21
138,포항,2021-03-12 17:00,0,0.14
138,포항,2021-03-12 18:00,0,0.05
138,포항,2021-03-12 19:00,0,0
138,포항,2021-03-13 7:00,0,0.01
138,포항,2021-03-13 8:00,0.2,0.24
138,포항,2021-03-13 9:00,1,0.95
138,포항,2021-03-13 10:00,1,1.64
138,포항,2021-03-13 11:00,1,2.18
138,포항,2021-03-13 12:00,1,2.51
138,포항,2021-03-13 13:00,1,2.65
138,포항,2021-03-13 14:00,1,2.54
138,포항,2021-03-13 15:00,1,2.05
138,포항,2021-03-13 16:00,1,1.49
138,포항,2021-03-13 17:00,0.1,0.6
138,포항,2021-03-13 18:00,0.1,0.38
138,포항,2021-03-13 19:00,0,0.03
138,포항,2021-03-14 7:00,0,0.01
138,포항,2021-03-14 8:00,0.5,0.34
138,포항,2021-03-14 9:00,1,0.99
138,포항,2021-03-14 10:00,1,1.66
138,포항,2021-03-14 11:00,1,2.18
138,포항,2021-03-14 12:00,1,2.53
138,포항,2021-03-14 13:00,0.2,1.1
138,포항,2021-03-14 14:00,0,0.62
138,포항,2021-03-14 15:00,0.3,0.96
138,포항,2021-03-14 16:00,0.4,0.97
138,포항,2021-03-14 17:00,1,1.02
138,포항,2021-03-14 18:00,0.5,0.34
138,포항,2021-03-14 19:00,0,0.02
138,포항,2021-03-15 7:00,0,0.03
138,포항,2021-03-15 8:00,0.3,0.36
138,포항,2021-03-15 9:00,0.9,0.93
138,포항,2021-03-15 10:00,1,1.73
138,포항,2021-03-15 11:00,1,2.31
138,포항,2021-03-15 12:00,1,2.6
138,포항,2021-03-15 13:00,1,2.76
138,포항,2021-03-15 14:00,1,2.53
138,포항,2021-03-15 15:00,0.9,1.84
138,포항,2021-03-15 16:00,1,1.61
138,포항,2021-03-15 17:00,1,0.95
138,포항,2021-03-15 18:00,0.1,0.27
138,포항,2021-03-15 19:00,0,0.01
138,포항,2021-03-16 7:00,0,0.02
138,포항,2021-03-16 8:00,0.6,0.35
138,포항,2021-03-16 9:00,1,1
138,포항,2021-03-16 10:00,1,1.68
138,포항,2021-03-16 11:00,1,2.31
138,포항,2021-03-16 12:00,1,2.73
138,포항,2021-03-16 13:00,1,2.87
138,포항,2021-03-16 14:00,1,2.73
138,포항,2021-03-16 15:00,1,2.3
138,포항,2021-03-16 16:00,1,1.85
138,포항,2021-03-16 17:00,1,1.15
138,포항,2021-03-16 18:00,0.9,0.44
138,포항,2021-03-16 19:00,0,0.02
138,포항,2021-03-17 7:00,0,0.02
138,포항,2021-03-17 8:00,0.5,0.36
138,포항,2021-03-17 9:00,1,1.07
138,포항,2021-03-17 10:00,1,1.85
138,포항,2021-03-17 11:00,1,2.5
138,포항,2021-03-17 12:00,1,2.77
138,포항,2021-03-17 13:00,0.8,2.15
138,포항,2021-03-17 14:00,0.7,1.7
138,포항,2021-03-17 15:00,0.7,1.51
138,포항,2021-03-17 16:00,0.1,0.85
138,포항,2021-03-17 17:00,0.3,0.66
138,포항,2021-03-17 18:00,0.1,0.27
138,포항,2021-03-17 19:00,0,0.03
138,포항,2021-03-18 7:00,0,0
138,포항,2021-03-18 8:00,0,0.08
138,포항,2021-03-18 9:00,0,0.17
138,포항,2021-03-18 10:00,0,0.32
138,포항,2021-03-18 11:00,0,0.79
138,포항,2021-03-18 12:00,0.2,1.45
138,포항,2021-03-18 13:00,0.1,1.74
138,포항,2021-03-18 14:00,0.8,2.32
138,포항,2021-03-18 15:00,0.4,1.51
138,포항,2021-03-18 16:00,1,1.55
138,포항,2021-03-18 17:00,1,1.09
138,포항,2021-03-18 18:00,0.5,0.38
138,포항,2021-03-18 19:00,0,0.02
138,포항,2021-03-19 7:00,0,0.02
138,포항,2021-03-19 8:00,0,0.2
138,포항,2021-03-19 9:00,0,0.53
138,포항,2021-03-19 10:00,0,0.78
138,포항,2021-03-19 11:00,0,1.51
138,포항,2021-03-19 12:00,0,1.03
138,포항,2021-03-19 13:00,0.3,1.59
138,포항,2021-03-19 14:00,0.1,1.34
138,포항,2021-03-19 15:00,0.5,1.42
138,포항,2021-03-19 16:00,0.6,1.2
138,포항,2021-03-19 17:00,0.2,0.6
138,포항,2021-03-19 18:00,0.7,0.41
138,포항,2021-03-19 19:00,0,0.03
138,포항,2021-03-20 7:00,0,0
138,포항,2021-03-20 8:00,0,0.07
138,포항,2021-03-20 9:00,0,0.1
138,포항,2021-03-20 10:00,0,0.25
138,포항,2021-03-20 11:00,0,0.41
138,포항,2021-03-20 12:00,0,0.38
138,포항,2021-03-20 13:00,0,0.31
138,포항,2021-03-20 14:00,0,0.66
138,포항,2021-03-20 15:00,0,0.44
138,포항,2021-03-20 16:00,0,0.29
138,포항,2021-03-20 17:00,0,0.16
138,포항,2021-03-20 18:00,0,0.11
138,포항,2021-03-20 19:00,0,0.02
138,포항,2021-03-21 7:00,0,0.02
138,포항,2021-03-21 8:00,0,0.25
138,포항,2021-03-21 9:00,0.2,0.74
138,포항,2021-03-21 10:00,0.9,1.57
138,포항,2021-03-21 11:00,1,2.08
138,포항,2021-03-21 12:00,1,2.42
138,포항,2021-03-21 13:00,1,2.39
138,포항,2021-03-21 14:00,1,2.42
138,포항,2021-03-21 15:00,1,2
138,포항,2021-03-21 16:00,1,1.53
138,포항,2021-03-21 17:00,0.6,0.94
138,포항,2021-03-21 18:00,0.3,0.41
138,포항,2021-03-21 19:00,0,0.02
138,포항,2021-03-22 7:00,0.2,0.05
138,포항,2021-03-22 8:00,1,0.65
138,포항,2021-03-22 9:00,1,1.47
138,포항,2021-03-22 10:00,1,2.19
138,포항,2021-03-22 11:00,1,2.7
138,포항,2021-03-22 12:00,1,3.04
138,포항,2021-03-22 13:00,1,3.18
138,포항,2021-03-22 14:00,1,3.04
138,포항,2021-03-22 15:00,1,2.64
138,포항,2021-03-22 16:00,1,2.06
138,포항,2021-03-22 17:00,1,1.32
138,포항,2021-03-22 18:00,1,0.54
138,포항,2021-03-22 19:00,0.2,0.03
138,포항,2021-03-23 7:00,0.1,0.05
138,포항,2021-03-23 8:00,1,0.61
138,포항,2021-03-23 9:00,1,1.41
138,포항,2021-03-23 10:00,1,2.1
138,포항,2021-03-23 11:00,1,2.6
138,포항,2021-03-23 12:00,1,2.94
138,포항,2021-03-23 13:00,1,3.03
138,포항,2021-03-23 14:00,1,2.86
138,포항,2021-03-23 15:00,1,2.5
138,포항,2021-03-23 16:00,1,1.93
138,포항,2021-03-23 17:00,1,1.19
138,포항,2021-03-23 18:00,1,0.49
138,포항,2021-03-23 19:00,0.1,0.04
138,포항,2021-03-24 7:00,0,0.07
138,포항,2021-03-24 8:00,1,0.6
138,포항,2021-03-24 9:00,0.6,0.94
138,포항,2021-03-24 10:00,0.9,1.6
138,포항,2021-03-24 11:00,0.9,2.16
138,포항,2021-03-24 12:00,1,2.41
138,포항,2021-03-24 13:00,0.7,1.94
138,포항,2021-03-24 14:00,1,2.54
138,포항,2021-03-24 15:00,0.3,1.1
138,포항,2021-03-24 16:00,0,0.52
138,포항,2021-03-24 17:00,0,0.41
138,포항,2021-03-24 18:00,0,0.24
138,포항,2021-03-24 19:00,0,0.01
138,포항,2021-03-25 7:00,0.3,0.07
138,포항,2021-03-25 8:00,1,0.68
138,포항,2021-03-25 9:00,1,1.43
138,포항,2021-03-25 10:00,1,2.1
138,포항,2021-03-25 11:00,1,2.65
138,포항,2021-03-25 12:00,1,3
138,포항,2021-03-25 13:00,1,3.11
138,포항,2021-03-25 14:00,1,2.89
138,포항,2021-03-25 15:00,1,2.44
138,포항,2021-03-25 16:00,1,1.89
138,포항,2021-03-25 17:00,1,1.23
138,포항,2021-03-25 18:00,1,0.53
138,포항,2021-03-25 19:00,0.2,0.05
138,포항,2021-03-26 7:00,0.3,0.08
138,포항,2021-03-26 8:00,1,0.69
138,포항,2021-03-26 9:00,1,1.45
138,포항,2021-03-26 10:00,1,2.11
138,포항,2021-03-26 11:00,1,2.7
138,포항,2021-03-26 12:00,1,2.96
138,포항,2021-03-26 13:00,1,2.98
138,포항,2021-03-26 14:00,1,2.79
138,포항,2021-03-26 15:00,1,2.27
138,포항,2021-03-26 16:00,1,1.78
138,포항,2021-03-26 17:00,0.7,0.82
138,포항,2021-03-26 18:00,0.4,0.45
138,포항,2021-03-26 19:00,0,0.04
138,포항,2021-03-27 7:00,0,0.07
138,포항,2021-03-27 8:00,0.2,0.38
138,포항,2021-03-27 9:00,0.1,0.59
138,포항,2021-03-27 10:00,0.2,0.99
138,포항,2021-03-27 11:00,0.5,1.46
138,포항,2021-03-27 12:00,0.1,1.32
138,포항,2021-03-27 13:00,0.1,1.36
138,포항,2021-03-27 14:00,0,0.64
138,포항,2021-03-27 15:00,0,0.34
138,포항,2021-03-27 16:00,0,0.26
138,포항,2021-03-27 17:00,0,0.29
138,포항,2021-03-27 18:00,0,0.11
138,포항,2021-03-27 19:00,0,0
138,포항,2021-03-28 7:00,0,0.02
138,포항,2021-03-28 8:00,0.2,0.26
138,포항,2021-03-28 9:00,0.9,1.29
138,포항,2021-03-28 10:00,0.6,1.56
138,포항,2021-03-28 11:00,1,2.81
138,포항,2021-03-28 12:00,1,3.01
138,포항,2021-03-28 13:00,1,2.71
138,포항,2021-03-28 14:00,1,2.57
138,포항,2021-03-28 15:00,1,2.22
138,포항,2021-03-28 16:00,1,2.09
138,포항,2021-03-28 17:00,1,1.35
138,포항,2021-03-28 18:00,1,0.56
138,포항,2021-03-28 19:00,0.1,0.07
138,포항,2021-03-29 7:00,0,0.06
138,포항,2021-03-29 8:00,0,0.4
138,포항,2021-03-29 9:00,0.1,0.91
138,포항,2021-03-29 10:00,1,1.55
138,포항,2021-03-29 11:00,1,2.22
138,포항,2021-03-29 12:00,1,2.63
138,포항,2021-03-29 13:00,1,2.7
138,포항,2021-03-29 14:00,1,2.68
138,포항,2021-03-29 15:00,1,2.4
138,포항,2021-03-29 16:00,1,1.82
138,포항,2021-03-29 17:00,0.2,0.75
138,포항,2021-03-29 18:00,0.3,0.42
138,포항,2021-03-29 19:00,0,0.06
138,포항,2021-03-30 7:00,0,0.03
138,포항,2021-03-30 8:00,0,0.21
138,포항,2021-03-30 9:00,0,0.53
138,포항,2021-03-30 10:00,0.2,1.03
138,포항,2021-03-30 11:00,0.9,2.29
138,포항,2021-03-30 12:00,1,2.89
138,포항,2021-03-30 13:00,1,3.2
138,포항,2021-03-30 14:00,1,3.06
138,포항,2021-03-30 15:00,1,2.71
138,포항,2021-03-30 16:00,1,2.13
138,포항,2021-03-30 17:00,1,1.38
138,포항,2021-03-30 18:00,1,0.62
138,포항,2021-03-30 19:00,0.3,0.07
138,포항,2021-03-31 7:00,0.2,0.11
138,포항,2021-03-31 8:00,1,0.72
138,포항,2021-03-31 9:00,1,1.4
138,포항,2021-03-31 10:00,1,1.89
138,포항,2021-03-31 11:00,1,2.59
138,포항,2021-03-31 12:00,1,3.05
138,포항,2021-03-31 13:00,1,3.11
138,포항,2021-03-31 14:00,1,2.97
138,포항,2021-03-31 15:00,1,2.41
138,포항,2021-03-31 16:00,1,1.89
138,포항,2021-03-31 17:00,1,1.22
138,포항,2021-03-31 18:00,0.5,0.41
138,포항,2021-03-31 19:00,0,0.06
138,포항,2021-04-01 7:00,0.1,0.13
138,포항,2021-04-01 8:00,1,0.77
138,포항,2021-04-01 9:00,1,1.43
138,포항,2021-04-01 10:00,1,2.19
138,포항,2021-04-01 11:00,1,2.62
138,포항,2021-04-01 12:00,1,2.53
138,포항,2021-04-01 13:00,1,2.4
138,포항,2021-04-01 14:00,1,2.77
138,포항,2021-04-01 15:00,1,2.11
138,포항,2021-04-01 16:00,0.3,1.09
138,포항,2021-04-01 17:00,0.4,0.97
138,포항,2021-04-01 18:00,0,0.28
138,포항,2021-04-01 19:00,0,0.04
138,포항,2021-04-02 7:00,0,0.05
138,포항,2021-04-02 8:00,0.2,0.5
138,포항,2021-04-02 9:00,0.9,1.45
138,포항,2021-04-02 10:00,0,1.14
138,포항,2021-04-02 11:00,0,0.7
138,포항,2021-04-02 12:00,0,0.83
138,포항,2021-04-02 13:00,0.1,1.45
138,포항,2021-04-02 14:00,0.2,1.51
138,포항,2021-04-02 15:00,0.1,1.14
138,포항,2021-04-02 16:00,0,1.06
138,포항,2021-04-02 17:00,0.4,1.03
138,포항,2021-04-02 18:00,0,0.31
138,포항,2021-04-02 19:00,0,0.04
138,포항,2021-04-03 7:00,0,0.13
138,포항,2021-04-03 8:00,0,0.29
138,포항,2021-04-03 9:00,0,0.42
138,포항,2021-04-03 10:00,0,0.61
138,포항,2021-04-03 11:00,0,0.68
138,포항,2021-04-03 12:00,0,0.79
138,포항,2021-04-03 13:00,0,0.98
138,포항,2021-04-03 14:00,0,0.86
138,포항,2021-04-03 15:00,0,0.57
138,포항,2021-04-03 16:00,0,0.39
138,포항,2021-04-03 17:00,0,0.18
138,포항,2021-04-03 18:00,0,0.02
138,포항,2021-04-03 19:00,0,0
138,포항,2021-04-04 7:00,0,0
138,포항,2021-04-04 8:00,0,0.07
138,포항,2021-04-04 9:00,0,0.12
138,포항,2021-04-04 10:00,0,0.26
138,포항,2021-04-04 11:00,0,0.23
138,포항,2021-04-04 12:00,0,0.35
138,포항,2021-04-04 13:00,0,0.37
138,포항,2021-04-04 14:00,0,0.29
138,포항,2021-04-04 15:00,0,0.58
138,포항,2021-04-04 16:00,0,0.56
138,포항,2021-04-04 17:00,0,0.48
138,포항,2021-04-04 18:00,0,0.2
138,포항,2021-04-04 19:00,0,0.04
138,포항,2021-04-05 7:00,0.6,0.17
138,포항,2021-04-05 8:00,1,0.82
138,포항,2021-04-05 9:00,1,1.56
138,포항,2021-04-05 10:00,1,2.33
138,포항,2021-04-05 11:00,1,2.89
138,포항,2021-04-05 12:00,1,3.02
138,포항,2021-04-05 13:00,1,3.21
138,포항,2021-04-05 14:00,1,2.53
138,포항,2021-04-05 15:00,1,2.53
138,포항,2021-04-05 16:00,1,2.19
138,포항,2021-04-05 17:00,1,1.46
138,포항,2021-04-05 18:00,1,0.69
138,포항,2021-04-05 19:00,0.4,0.09
138,포항,2021-04-06 7:00,0.5,0.19
138,포항,2021-04-06 8:00,0.9,0.6
138,포항,2021-04-06 9:00,1,1.44
138,포항,2021-04-06 10:00,1,1.81
138,포항,2021-04-06 11:00,0.7,1.98
138,포항,2021-04-06 12:00,0.6,1.96
138,포항,2021-04-06 13:00,0.9,2.7
138,포항,2021-04-06 14:00,1,3.06
138,포항,2021-04-06 15:00,1,2.65
138,포항,2021-04-06 16:00,1,2.03
138,포항,2021-04-06 17:00,1,1.35
138,포항,2021-04-06 18:00,1,0.55
138,포항,2021-04-06 19:00,0.3,0.08
138,포항,2021-04-07 7:00,0.5,0.17
138,포항,2021-04-07 8:00,1,0.82
138,포항,2021-04-07 9:00,1,1.59
138,포항,2021-04-07 10:00,1,2.29
138,포항,2021-04-07 11:00,1,2.84
138,포항,2021-04-07 12:00,1,3.18
138,포항,2021-04-07 13:00,1,3.26
138,포항,2021-04-07 14:00,1,3.08
138,포항,2021-04-07 15:00,1,2.66
138,포항,2021-04-07 16:00,1,2.05
138,포항,2021-04-07 17:00,1,1.34
138,포항,2021-04-07 18:00,1,0.6
138,포항,2021-04-07 19:00,0.2,0.07
138,포항,2021-04-08 6:00,0,0
138,포항,2021-04-08 7:00,0,0.16
138,포항,2021-04-08 8:00,0.8,0.73
138,포항,2021-04-08 9:00,1,1.45
138,포항,2021-04-08 10:00,1,2.33
138,포항,2021-04-08 11:00,1,2.87
138,포항,2021-04-08 12:00,1,3.2
138,포항,2021-04-08 13:00,1,3.28
138,포항,2021-04-08 14:00,1,3.16
138,포항,2021-04-08 15:00,1,2.77
138,포항,2021-04-08 16:00,1,2.17
138,포항,2021-04-08 17:00,1,1.45
138,포항,2021-04-08 18:00,1,0.62
138,포항,2021-04-08 19:00,0.4,0.09
138,포항,2021-04-09 6:00,0,0
138,포항,2021-04-09 7:00,0,0.13
138,포항,2021-04-09 8:00,0.3,0.33
138,포항,2021-04-09 9:00,0.4,0.9
138,포항,2021-04-09 10:00,0,0.33
138,포항,2021-04-09 11:00,0,0.35
138,포항,2021-04-09 12:00,0,0.61
138,포항,2021-04-09 13:00,0,0.65
138,포항,2021-04-09 14:00,0,0.48
138,포항,2021-04-09 15:00,0,0.41
138,포항,2021-04-09 16:00,0,0.36
138,포항,2021-04-09 17:00,0,0.26
138,포항,2021-04-09 18:00,0,0.26
138,포항,2021-04-09 19:00,0,0.09
138,포항,2021-04-10 6:00,0,0
138,포항,2021-04-10 7:00,0.7,0.24
138,포항,2021-04-10 8:00,1,0.95
138,포항,2021-04-10 9:00,1,1.74
138,포항,2021-04-10 10:00,1,2.44
138,포항,2021-04-10 11:00,1,2.85
138,포항,2021-04-10 12:00,1,3.29
138,포항,2021-04-10 13:00,1,3.38
138,포항,2021-04-10 14:00,1,3.19
138,포항,2021-04-10 15:00,1,2.78
138,포항,2021-04-10 16:00,1,1.66
138,포항,2021-04-10 17:00,1,1.36
138,포항,2021-04-10 18:00,1,0.79
138,포항,2021-04-10 19:00,0.4,0.11
138,포항,2021-04-11 6:00,0,0
138,포항,2021-04-11 7:00,0.6,0.23
138,포항,2021-04-11 8:00,1,0.88
138,포항,2021-04-11 9:00,1,1.63
138,포항,2021-04-11 10:00,1,2.24
138,포항,2021-04-11 11:00,1,2.77
138,포항,2021-04-11 12:00,1,3.01
138,포항,2021-04-11 13:00,1,3.25
138,포항,2021-04-11 14:00,1,3.1
138,포항,2021-04-11 15:00,1,2.68
138,포항,2021-04-11 16:00,1,2.16
138,포항,2021-04-11 17:00,1,1.42
138,포항,2021-04-11 18:00,1,0.68
138,포항,2021-04-11 19:00,0.4,0.11
138,포항,2021-04-12 6:00,0,0
138,포항,2021-04-12 7:00,0.1,0.16
138,포항,2021-04-12 8:00,0.1,0.53
138,포항,2021-04-12 9:00,0,0.67
138,포항,2021-04-12 10:00,0,0.63
138,포항,2021-04-12 11:00,0,0.44
138,포항,2021-04-12 12:00,0,0.65
138,포항,2021-04-12 13:00,0,0.75
138,포항,2021-04-12 14:00,0,0.5
138,포항,2021-04-12 15:00,0,0.5
138,포항,2021-04-12 16:00,0,0.41
138,포항,2021-04-12 17:00,0,0.16
138,포항,2021-04-12 18:00,0,0.04
138,포항,2021-04-12 19:00,0,0
138,포항,2021-04-13 6:00,0,0
138,포항,2021-04-13 7:00,0.3,0.2
138,포항,2021-04-13 8:00,0.3,0.4
138,포항,2021-04-13 9:00,1,1.67
138,포항,2021-04-13 10:00,0.8,1.68
138,포항,2021-04-13 11:00,1,2.79
138,포항,2021-04-13 12:00,1,2.32
138,포항,2021-04-13 13:00,1,2.66
138,포항,2021-04-13 14:00,1,2.87
138,포항,2021-04-13 15:00,1,2.84
138,포항,2021-04-13 16:00,1,2.27
138,포항,2021-04-13 17:00,1,1.54
138,포항,2021-04-13 18:00,1,0.77
138,포항,2021-04-13 19:00,0.5,0.15
